steamid,app_id
76561198211597961,[355180]
76561198211599095,[2527500]
76561198211604179,[429700]
76561198211604499,[457960]
76561198211609756,[620580]
76561198211623964,[418240]
76561198211634192,[370190]
76561198211644291,[1150400]
76561198211650909,[915820]
76561198211668360,[940300]
76561198211670284,[319510]
76561198211673724,[566050]
76561198211677307,[39000]
76561198211685580,[632470]
76561198211691128,"[470220, 1972440]"
76561198211699476,"[2719920, 668320, 2149420]"
76561198211701032,[1269950]
76561198211701155,[1812620]
76561198211732109,[1763250]
76561198211736475,[637090]
76561198211737888,[200210]
76561198211749000,[936010]
76561198211764784,[425820]
76561198211779733,[438320]
76561198211781612,[1684350]
76561198211786588,[1265690]
76561198211802309,"[960710, 1233690]"
76561198211810552,[290060]
76561198211819829,"[2920570, 285900, 287390, 386940, 518150]"
76561198211825789,[246900]
76561198211829956,"[17410, 469820, 2088840]"
76561198211836027,[1566200]
76561198211837825,[1763250]
76561198211845432,[1171370]
76561198211852569,[1746520]
76561198211858077,[1329500]
76561198211866825,[2484130]
76561198211872044,[1799280]
76561198211873295,[396360]
76561198211874737,[583590]
76561198211875467,"[1256830, 2108440, 2167900, 2222170, 2248340, 2257050]"
76561198211877123,[466560]
76561198211888996,[386940]
76561198211892203,[2365810]
76561198211895067,[625960]
76561198211901793,"[205100, 1497440]"
76561198211901997,[496490]
76561198211904603,[1491670]
76561198211909976,[594660]
76561198211916123,[425580]
76561198211921109,[338980]
76561198211937173,[1429950]
76561198211944040,[940710]
76561198211953421,[3152970]
76561198211958624,[422010]
76561198211964017,[1491950]
76561198211964541,[958880]
76561198211975383,[450190]
76561198211977979,[1820560]
76561198211986453,[2529820]
76561198211988876,[710030]
76561198211989199,[1144520]
76561198211998863,[1724120]
76561198212005263,[1035110]
76561198212007955,[3292260]
76561198212008135,"[324470, 1219610]"
76561198212014651,[2676540]
76561198212014681,[1234240]
76561198212022321,[575490]
76561198212022388,[957390]
76561198212022572,[546560]
76561198212030607,[295590]
76561198212035395,"[1877410, 1887250, 2095180, 2162350]"
76561198212048707,"[2690610, 2869510, 563260, 663130]"
76561198212052685,[361420]
76561198212070692,[1392820]
76561198212077528,[677790]
76561198212093128,[588180]
76561198212093451,[566420]
76561198212097915,[315210]
76561198212102992,[2725260]
76561198212107296,[2140410]
76561198212112868,[573170]
76561198212128748,[1028310]
76561198212147824,[496260]
76561198212154143,[346250]
76561198212161611,[293860]
76561198212174368,[1646790]
76561198212180467,[224260]
76561198212181073,[1316290]
76561198212187539,[462700]
76561198212192651,[2218750]
76561198212209005,[730190]
76561198212209896,[1480520]
76561198212210409,"[496300, 2391650]"
76561198212220500,[1321350]
76561198212231847,[312990]
76561198212237435,[3070070]
76561198212246063,[405820]
76561198212270692,[1338220]
76561198212276632,[2421480]
76561198212277035,[2124120]
76561198212296500,"[304410, 661000]"
76561198212301112,[354860]
76561198212301936,[383870]
76561198212303784,[514470]
76561198212306231,[698700]
76561198212306599,[671560]
76561198212308592,[1828690]
76561198212321289,[522300]
76561198212324920,[1461710]
76561198212339536,"[1141650, 1392340]"
76561198212344012,[1202130]
76561198212352023,[80300]
76561198212363891,[2670630]
76561198212365155,[2414110]
76561198212371533,[1022780]
76561198212371681,[2679460]
76561198212374175,[1016720]
76561198212375481,[1527830]
76561198212375848,[1637400]
76561198212378369,[375950]
76561198212379685,[321330]
76561198212385956,[409160]
76561198212396443,"[1456760, 1778820, 1790600]"
76561198212402597,[409160]
76561198212406603,"[587620, 1173780]"
76561198212410935,[424840]
76561198212413452,[1184790]
76561198212414589,[1338520]
76561198212429500,[1147560]
76561198212431289,[923570]
76561198212443772,[2379780]
76561198212449884,[429700]
76561198212484391,[892970]
76561198212490804,[1834710]
76561198212498328,[2719200]
76561198212499143,[948960]
76561198212510665,[1040200]
76561198212511939,[1159290]
76561198212523836,[1494810]
76561198212526885,[1799020]
76561198212528545,[2201070]
76561198212539677,[423230]
76561198212544567,[455230]
76561198212557699,[482920]
76561198212566053,[1173780]
76561198212566165,[1190970]
76561198212579847,[1910320]
76561198212588197,[3087650]
76561198212594920,[2812910]
76561198212596739,[1243850]
76561198212597657,[470220]
76561198212598387,[296730]
76561198212600395,[1424380]
76561198212600489,[1562430]
76561198212604628,[1158280]
76561198212605888,"[333210, 722600]"
76561198212609497,[2706170]
76561198212612265,"[38490, 41600, 399260, 451080, 1760980]"
76561198212615199,"[3184110, 2059170]"
76561198212624924,[2384280]
76561198212625685,[461560]
76561198212630160,[325210]
76561198212634947,[1847250]
76561198212635604,[1564980]
76561198212644259,[2776780]
76561198212645552,[2794830]
76561198212647955,[466170]
76561198212651023,[423890]
76561198212657872,[279540]
76561198212677864,[1040200]
76561198212679253,[1328560]
76561198212683539,[367520]
76561198212693996,[423120]
76561198212699533,[494050]
76561198212715083,[286160]
76561198212717123,[3010520]
76561198212719723,[648440]
76561198212726247,[2717260]
76561198212732931,[1913360]
76561198212744159,[298850]
76561198212749984,"[1945970, 2384010]"
76561198212752985,[824270]
76561198212757121,[2252570]
76561198212759491,[342480]
76561198212760767,"[1796580, 2006140]"
76561198212760853,[580890]
76561198212773151,"[2695940, 932850]"
76561198212774832,"[39510, 39500, 65540]"
76561198212778540,[1041720]
76561198212779035,[1755460]
76561198212785953,[1557740]
76561198212788143,[398850]
76561198212800496,[2890440]
76561198212812880,[1490340]
76561198212814903,[578080]
76561198212818691,[957050]
76561198212834483,[1823030]
76561198212846501,[1848430]
76561198212847871,[625340]
76561198212870445,[1581490]
76561198212878931,[2155020]
76561198212883259,[11020]
76561198212906225,[593490]
76561198212907161,"[361280, 470220]"
76561198212930633,[433580]
76561198212939561,[2213190]
76561198212942879,[2849080]
76561198212946667,[1307240]
76561198212946796,[1418020]
76561198212959461,[1326470]
76561198212971929,[1825690]
76561198212989376,[1198050]
76561198212991876,"[1382310, 1387150, 1480480, 1734470]"
76561198212994911,[492630]
76561198213000369,[338330]
76561198213003984,[1456410]
76561198213006693,"[370560, 2200620]"
76561198213014472,[367520]
76561198213019487,[1044720]
76561198213027731,[645930]
76561198213056176,[923370]
76561198213057120,[291650]
76561198213063176,[2079020]
76561198213078484,[1018270]
76561198213096737,[477900]
76561198213100712,[275850]
76561198213103048,[349450]
76561198213124887,[2433760]
76561198213143441,[2161730]
76561198213145569,[371970]
76561198213149537,[2961530]
76561198213154631,[673750]
76561198213157584,[327920]
76561198213158547,[1865230]
76561198213167647,[1433140]
76561198213169360,[757480]
76561198213173672,[636320]
76561198213178589,[513450]
76561198213182048,"[523600, 1147550, 2357910]"
76561198213186949,"[565980, 684060, 1833190]"
76561198213195968,[2555430]
76561198213198501,[1169110]
76561198213208425,[394690]
76561198213229365,[1779200]
76561198213231823,[957080]
76561198213240831,[1379630]
76561198213250561,[298240]
76561198213252799,[352850]
76561198213285641,"[2860150, 1290960, 1948390, 2256950, 2405170, 2417300, 2434910, 2442520, 2468960, 2514470]"
76561198213289741,[613100]
76561198213295336,[1384160]
76561198213308639,[1314620]
76561198213314681,[1849790]
76561198213319331,[2115140]
76561198213320135,[302590]
76561198213329891,"[508390, 513450]"
76561198213330991,[546560]
76561198213331980,[1835840]
76561198213333453,[1939970]
76561198213356100,[1824080]
76561198213359933,[463020]
76561198213366305,[913090]
76561198213366504,"[1040590, 1188260, 2326210]"
76561198213368937,[227300]
76561198213374096,"[483950, 617560, 1043610, 1279020]"
76561198213387056,"[387870, 401280, 411590, 673750, 2077380, 2678990]"
76561198213396289,[495420]
76561198213399889,[322900]
76561198213400376,[1402110]
76561198213403559,[237310]
76561198213415461,[1920780]
76561198213421220,[589420]
76561198213428820,[1895650]
76561198213429204,[223710]
76561198213436477,[2217000]
76561198213439015,[99900]
76561198213439064,[646100]
76561198213447096,[922530]
76561198213454269,"[1453940, 1554380]"
76561198213460872,[1758870]
76561198213463117,[2236070]
76561198213467549,[779340]
76561198213476544,[1779810]
76561198213480723,[1160220]
76561198213480729,[710030]
76561198213483221,"[1437760, 1484720]"
76561198213490925,[448500]
76561198213492765,[2154350]
76561198213497421,[2026460]
76561198213501187,[2401230]
76561198213501399,[1195360]
76561198213518867,[355570]
76561198213521465,[288260]
76561198213530037,[2793710]
76561198213530241,[48700]
76561198213570901,[2336160]
76561198213580301,[2132850]
76561198213594180,[727190]
76561198213601468,[378110]
76561198213602749,[656350]
76561198213613924,[1554970]
76561198213616639,[372780]
76561198213617560,[3156770]
76561198213637767,[388970]
76561198213644833,"[278640, 485730]"
76561198213648215,[513450]
76561198213649261,[436110]
76561198213652073,"[2899090, 3175860]"
76561198213662115,[1973310]
76561198213664287,[416200]
76561198213665372,[494830]
76561198213666149,[391600]
76561198213679259,[2794830]
76561198213684055,[1269640]
76561198213692013,"[436470, 1776800, 1786660]"
76561198213693085,[383950]
76561198213696679,[451000]
76561198213700159,[7670]
76561198213701815,[734920]
76561198213739476,[1551570]
76561198213744708,[2929260]
76561198213763187,[646570]
76561198213766665,"[425580, 651650]"
76561198213768740,[1162320]
76561198213772201,[2726050]
76561198213775781,[2084240]
76561198213800505,[576130]
76561198213813527,[1190000]
76561198213816591,[2317640]
76561198213819399,[2066020]
76561198213842119,[1380690]
76561198213843708,"[362160, 597810]"
76561198213849965,[620980]
76561198213853505,[2302660]
76561198213859437,[623380]
76561198213865716,[402850]
76561198213869055,[465540]
76561198213871431,[1280500]
76561198213877711,[3098070]
76561198213907136,[342480]
76561198213908557,[423230]
76561198213912577,[554570]
76561198213916337,[2135150]
76561198213925071,[1245260]
76561198213925315,[564710]
76561198213929787,[3295230]
76561198213933793,[1722020]
76561198213937496,"[3288990, 3398200]"
76561198213938344,[24780]
76561198213943015,[1432310]
76561198213976249,[663130]
76561198213996424,[307980]
76561198214019468,[1987080]
76561198214021588,[445420]
76561198214032272,[1203750]
76561198214046677,[2142790]
76561198214047463,[39000]
76561198214048977,[402150]
76561198214078721,[574120]
76561198214086976,[327010]
76561198214092455,[342480]
76561198214096159,[463760]
76561198214097707,[401690]
76561198214098069,[408770]
76561198214107164,[1317070]
76561198214110919,[1509960]
76561198214117015,[1255050]
76561198214119252,[1359160]
76561198214120944,[2712960]
76561198214125649,"[695110, 1334300, 1346420, 1519690]"
76561198214128253,[2251540]
76561198214132488,[349450]
76561198214140924,[2462880]
76561198214145357,[741400]
76561198214151864,[3262910]
76561198214152880,[2529820]
76561198214165892,[2174420]
76561198214168897,[1486800]
76561198214178372,[611230]
76561198214186544,[375180]
76561198214192328,[1446560]
76561198214193567,[3560]
76561198214195927,[2476200]
76561198214202997,[2825110]
76561198214221543,[1150690]
76561198214237623,[205550]
76561198214238443,"[248570, 438040]"
76561198214242892,[1473060]
76561198214243288,[1293660]
76561198214246485,[813230]
76561198214258367,[513450]
76561198214274385,[1190970]
76561198214281373,[2473480]
76561198214293951,[343120]
76561198214299921,[200900]
76561198214300887,[1466640]
76561198214303171,"[25830, 281920]"
76561198214311071,[669380]
76561198214314265,[1338390]
76561198214323248,[1182530]
76561198214331235,[1211640]
76561198214336531,[675010]
76561198214342751,[406310]
76561198214345232,[1380490]
76561198214349640,[298630]
76561198214366347,[1337970]
76561198214368903,[1116260]
76561198214374944,[364970]
76561198214382559,"[274900, 427520]"
76561198214384233,[2598020]
76561198214392393,"[396870, 415090, 596390]"
76561198214396511,[2068280]
76561198214397909,[282860]
76561198214411369,[1029550]
76561198214415600,[1562870]
76561198214420997,[1941890]
76561198214435449,[2072090]
76561198214444560,"[1014420, 2084930]"
76561198214448485,[274190]
76561198214462799,[271570]
76561198214479955,[1841710]
76561198214482821,[2197550]
76561198214486435,[364770]
76561198214490661,[1593030]
76561198214492460,[2996040]
76561198214496915,[439260]
76561198214523811,[1163040]
76561198214527432,[392020]
76561198214527760,[3059070]
76561198214534412,[385060]
76561198214537700,[457010]
76561198214548729,[1331550]
76561198214549472,[970400]
76561198214553324,[617270]
76561198214571768,[2904000]
76561198214581011,[1209740]
76561198214589904,[578080]
76561198214617185,[636400]
76561198214617441,[1844400]
76561198214618155,[1371980]
76561198214623400,[1197220]
76561198214625783,[1926440]
76561198214629113,[1361210]
76561198214641103,[1874170]
76561198214655191,"[582500, 677160]"
76561198214661395,[3191050]
76561198214678559,[294540]
76561198214678939,[2395470]
76561198214679707,[2198150]
76561198214684528,[244850]
76561198214688279,[2009350]
76561198214692312,[3297600]
76561198214695197,[1360000]
76561198214701821,[1557100]
76561198214710867,[1872710]
76561198214718559,[984660]
76561198214748633,[595420]
76561198214749055,[2790330]
76561198214773299,[307150]
76561198214796629,[1895350]
76561198214808415,[368340]
76561198214809232,[2059660]
76561198214810001,[1533420]
76561198214829200,[2145700]
76561198214838313,[1270650]
76561198214848057,[1252410]
76561198214853837,[2479810]
76561198214854727,[1315610]
76561198214865167,"[701160, 2515020]"
76561198214869804,[745370]
76561198214871188,[375180]
76561198214886397,[737600]
76561198214886563,[1623730]
76561198214887392,[1195360]
76561198214887647,[1526920]
76561198214895023,[1353230]
76561198214897295,[466630]
76561198214899397,"[2792420, 1218470, 1272120, 1343750, 1416720, 1419130, 1424070, 1488860, 1533070, 1831670, 1863400, 2366400, 2486180]"
76561198214912955,"[1146100, 1599780]"
76561198214913019,[1453940]
76561198214955563,"[454900, 661740]"
76561198214989148,"[271990, 278530, 440410, 441510, 448750, 467270, 568370, 585260, 596530, 626580, 652800, 664820, 669380, 677910, 726340, 739850, 948660, 973060]"
76561198214995399,[1203850]
76561198215004253,[1341290]
76561198215011897,[425770]
76561198215013073,[326460]
76561198215020039,[451340]
76561198215028983,[583530]
76561198215033049,[3278680]
76561198215050179,[3259470]
76561198215051759,[281990]
76561198215053288,[734920]
76561198215062971,[1915380]
76561198215069211,[705610]
76561198215069827,[1227650]
76561198215075480,[922040]
76561198215082007,[378580]
76561198215082788,[1501750]
76561198215107043,[1116260]
76561198215115119,[913890]
76561198215116185,"[929180, 1295740]"
76561198215133289,[483950]
76561198215146609,[368570]
76561198215166851,[578310]
76561198215174339,[2075680]
76561198215178544,[986130]
76561198215184115,[1741520]
76561198215203837,"[562460, 1341720, 1484720, 2398370]"
76561198215221757,[415300]
76561198215223849,[623380]
76561198215228175,[1968790]
76561198215238184,[63900]
76561198215239025,[692890]
76561198215244731,[1516960]
76561198215245548,[952060]
76561198215263235,[2157130]
76561198215284213,[1842470]
76561198215304567,[1752400]
76561198215306248,[1038300]
76561198215312255,[2305840]
76561198215324599,[2408820]
76561198215337317,[365870]
76561198215340561,[939960]
76561198215351688,[512470]
76561198215375916,[481510]
76561198215389281,[2842040]
76561198215404567,[1803490]
76561198215414549,[376210]
76561198215421344,[3196290]
76561198215426989,[427410]
76561198215430335,[1038630]
76561198215431177,[690790]
76561198215435775,[444190]
76561198215448365,[1857090]
76561198215460237,[1158940]
76561198215461444,[460230]
76561198215461792,"[1163870, 1839950, 1971650]"
76561198215461853,[1367080]
76561198215470311,[1353230]
76561198215472721,[2820820]
76561198215479043,"[671440, 1157220]"
76561198215484043,[1465640]
76561198215488761,"[42210, 649990, 1902850]"
76561198215499885,[372800]
76561198215507017,"[410470, 411740]"
76561198215516448,"[364770, 1345280]"
76561198215518584,[1978590]
76561198215524868,[686200]
76561198215525996,[1229260]
76561198215526524,[571350]
76561198215560011,[1429480]
76561198215565980,"[1353230, 1627720]"
76561198215578533,[1814060]
76561198215584801,[985640]
76561198215596113,[466240]
76561198215602684,[466560]
76561198215607868,[334620]
76561198215628597,[428040]
76561198215632469,[2406370]
76561198215632943,[507520]
76561198215642981,[445770]
76561198215657272,[937520]
76561198215668497,[2027330]
76561198215679301,[2009350]
76561198215688468,[1777320]
76561198215699448,[3126330]
76561198215716933,[980940]
76561198215718349,[1988550]
76561198215724156,[1024730]
76561198215725235,[1538340]
76561198215726505,[569480]
76561198215736984,[690400]
76561198215749940,[1146100]
76561198215774367,[3021100]
76561198215775243,[1493450]
76561198215776944,[293460]
76561198215782155,[513960]
76561198215785476,[1546310]
76561198215789824,[248570]
76561198215790952,[1379380]
76561198215794560,[491350]
76561198215808999,[461230]
76561198215834968,[1684350]
76561198215841939,[377330]
76561198215843004,[1173800]
76561198215848325,[355180]
76561198215853681,[1785150]
76561198215860303,[3070070]
76561198215872011,[378630]
76561198215878617,[703720]
76561198215879093,[581370]
76561198215881077,[1911610]
76561198215883997,[578850]
76561198215884115,[715690]
76561198215884685,[44600]
76561198215888429,[1299810]
76561198215893488,[1165450]
76561198215919143,[3108510]
76561198215926677,[324470]
76561198215929681,[339280]
76561198215954704,[1840520]
76561198215965113,[2820820]
76561198215965819,[359960]
76561198215966620,[2840190]
76561198215968840,[1442430]
76561198215971415,[1971930]
76561198215971915,[2329470]
76561198215979411,[473540]
76561198215981381,[248570]
76561198215986277,[339280]
76561198215988891,[2701660]
76561198215993495,"[391720, 999220]"
76561198215995024,"[278360, 568020, 620900, 1365930]"
76561198215997519,[954880]
76561198215999323,[2381060]
76561198216002095,[2121980]
76561198216007292,"[376350, 1521190]"
76561198216007407,[315130]
76561198216015896,[1494650]
76561198216024768,[942390]
76561198216029368,[403670]
76561198216038836,[2756920]
76561198216041289,[2089600]
76561198216052624,[517790]
76561198216055409,[977690]
76561198216059808,[1173770]
76561198216063437,[813230]
76561198216063731,[992990]
76561198216075263,[621830]
76561198216083416,[668790]
76561198216087025,[644580]
76561198216089232,[924750]
76561198216098787,[378580]
76561198216101915,[426190]
76561198216109017,[1520380]
76561198216109795,[388970]
76561198216110556,[347600]
76561198216157753,[447240]
76561198216173024,[1506620]
76561198216184535,[513000]
76561198216188691,[2826180]
76561198216201628,[1488200]
76561198216215073,[1571460]
76561198216216121,[602300]
76561198216220844,[1729140]
76561198216229057,[1444480]
76561198216234561,[204450]
76561198216238376,[2514470]
76561198216245107,[976010]
76561198216245711,[948960]
76561198216252669,[409920]
76561198216254656,[774361]
76561198216261368,[331390]
76561198216270197,"[494090, 1301470]"
76561198216293485,[998570]
76561198216297981,"[431230, 2115650]"
76561198216300467,[453870]
76561198216308559,"[389810, 576130]"
76561198216308829,[1039380]
76561198216352129,[2015270]
76561198216353971,[1965260]
76561198216359749,[365670]
76561198216364671,[409160]
76561198216370027,"[606150, 656350]"
76561198216372860,[578310]
76561198216384079,"[1013710, 2116250]"
76561198216404452,[498190]
76561198216411781,[11020]
76561198216413492,"[271860, 278640, 287120, 292620, 341730, 629030]"
76561198216423919,"[3340740, 1775300]"
76561198216443795,[1418020]
76561198216458036,[1160220]
76561198216462808,[1934680]
76561198216464079,[378580]
76561198216483115,[1037090]
76561198216484948,[526870]
76561198216487029,[1787760]
76561198216497132,[1766060]
76561198216516293,[1357210]
76561198216525807,[959410]
76561198216536575,[2241910]
76561198216537667,"[317280, 363970, 399040, 425820, 449350, 453770, 713430, 1284190, 1351250, 1467060, 1755340, 1758320]"
76561198216538437,[2075070]
76561198216556565,[1013130]
76561198216567584,[1442430]
76561198216570900,[932220]
76561198216571592,[552350]
76561198216577163,[406310]
76561198216589264,[2730180]
76561198216598003,[333930]
76561198216600753,"[635260, 1574900]"
76561198216609688,[2078510]
76561198216615147,[698980]
76561198216617601,[923420]
76561198216619161,[393380]
76561198216630769,[300550]
76561198216639799,[18820]
76561198216641265,"[378110, 615670, 679500, 698450, 698830, 1045120, 1045510, 1298820, 1578880, 1789180]"
76561198216646103,[1010750]
76561198216647341,[1062090]
76561198216651003,[2820820]
76561198216653721,[678890]
76561198216655000,[2198150]
76561198216667201,[2346470]
76561198216668743,[368600]
76561198216669089,[476410]
76561198216678205,[412230]
76561198216679596,[375950]
76561198216687585,[985590]
76561198216688892,[461280]
76561198216692291,[981020]
76561198216707263,[357910]
76561198216711097,[617700]
76561198216713649,[1386440]
76561198216714608,[273820]
76561198216716957,"[815370, 2236070]"
76561198216721913,[2443170]
76561198216729359,[1276130]
76561198216733888,[667620]
76561198216736803,[600660]
76561198216737199,[355180]
76561198216748977,[1466060]
76561198216752651,"[679300, 1773320, 2409850]"
76561198216764635,[600740]
76561198216768231,[2594540]
76561198216773076,[513460]
76561198216786651,[2406370]
76561198216789345,[1895880]
76561198216790552,[356670]
76561198216795769,[629040]
76561198216797755,[282800]
76561198216817667,[2948420]
76561198216818848,[1562430]
76561198216835244,[2094070]
76561198216840353,[1341470]
76561198216848076,"[602930, 921430, 1328710, 1739160]"
76561198216850752,[621010]
76561198216855521,[434090]
76561198216860245,[2490440]
76561198216861839,[1777790]
76561198216868128,[2943280]
76561198216880215,[1252780]
76561198216888667,[426290]
76561198216898141,[2187840]
76561198216907547,[1294970]
76561198216943117,[1228600]
76561198216948009,[388840]
76561198216948916,[480490]
76561198216949985,[2914850]
76561198216953349,[516750]
76561198216962089,[429700]
76561198216964823,[979090]
76561198216973601,[364300]
76561198216979737,[425070]
76561198216997013,[682270]
76561198217004420,[578310]
76561198217007992,[978980]
76561198217011856,[2338260]
76561198217028436,[317400]
76561198217033472,[3108510]
76561198217035824,[1785150]
76561198217040036,[415270]
76561198217045463,"[1988550, 2452900]"
76561198217050453,[1478030]
76561198217058739,[1562870]
76561198217066875,[39000]
76561198217076636,[1831550]
76561198217076908,[652890]
76561198217079151,[2696760]
76561198217087723,[335240]
76561198217090680,[521470]
76561198217099511,[341730]
76561198217110269,[588240]
76561198217117504,[1131520]
76561198217133587,[317400]
76561198217133839,[2398370]
76561198217154015,"[352640, 384150]"
76561198217155723,[1816300]
76561198217165269,[2894460]
76561198217170408,[1547380]
76561198217175076,[2488590]
76561198217180980,"[933450, 1339860]"
76561198217181677,[361350]
76561198217183227,[1465640]
76561198217183476,"[378110, 941490]"
76561198217184237,[1536750]
76561198217199508,[562500]
76561198217201015,[99900]
76561198217203445,[520860]
76561198217203932,[39000]
76561198217209584,[453710]
76561198217211747,[463760]
76561198217221341,[35310]
76561198217223636,[1150730]
76561198217229224,[677790]
76561198217231707,[3170410]
76561198217235873,[3070070]
76561198217240513,[1291060]
76561198217246977,[1604030]
76561198217251151,[739630]
76561198217278848,[382920]
76561198217279277,[2951770]
76561198217294271,[1290000]
76561198217298564,[1629210]
76561198217304495,[333330]
76561198217326423,[1269640]
76561198217331784,[1199360]
76561198217341124,[409160]
76561198217341328,[3480]
76561198217341337,[1859280]
76561198217347663,[461230]
76561198217370275,[544550]
76561198217394163,[1540570]
76561198217415516,[677620]
76561198217420679,[382130]
76561198217436936,[331120]
76561198217457352,[302180]
76561198217463397,[1525560]
76561198217466697,[1474740]
76561198217481536,[1116540]
76561198217485061,[583870]
76561198217495397,[1827730]
76561198217495568,[329310]
76561198217499484,[2698940]
76561198217500413,[346330]
76561198217501492,[1480480]
76561198217506081,[568220]
76561198217509363,[576390]
76561198217515069,[1737280]
76561198217525572,[1816650]
76561198217558300,[1516320]
76561198217562139,[1622350]
76561198217562716,[324470]
76561198217569195,[1461100]
76561198217571695,[1898300]
76561198217576365,[338590]
76561198217583347,[2492290]
76561198217592173,[2253470]
76561198217603045,[507390]
76561198217603937,[1228600]
76561198217615352,[365280]
76561198217617727,[298110]
76561198217617891,[384300]
76561198217628340,[2484960]
76561198217628808,[1527460]
76561198217633601,[2644470]
76561198217635055,"[9010, 32680, 292280, 367500, 377300, 423490, 622830, 713070]"
76561198217635448,[3366140]
76561198217642165,[881020]
76561198217644840,"[928440, 1019920]"
76561198217647192,[427410]
76561198217647868,[330770]
76561198217655125,[400500]
76561198217662983,[224260]
76561198217663216,[390610]
76561198217664539,"[1493450, 1510930]"
76561198217670412,[1895040]
76561198217701717,[386940]
76561198217702449,[1440330]
76561198217705009,[1337760]
76561198217710532,"[363410, 364930, 408770, 428510, 579230, 594950, 600990, 635320, 642610, 658550, 687920, 706490, 721390, 737830, 744260, 909820, 911510, 945440, 952420, 970940, 986280, 1003120, 1138300, 1141050, 1173010, 1255990, 1285160, 1296980, 1348920, 1385650, 1417890, 1569810, 1750640, 1829540, 1834310, 1871350, 2025610, 2054680, 2087480, 2173880, 2173890, 2173870]"
76561198217729896,[2323810]
76561198217750543,[17500]
76561198217760256,[432250]
76561198217777743,[701460]
76561198217778515,[1149620]
76561198217786459,[1339850]
76561198217787379,"[1343920, 1461490, 1913360]"
76561198217788571,[801550]
76561198217792684,[2005010]
76561198217796509,"[510520, 644370]"
76561198217802672,[1497000]
76561198217803248,[843250]
76561198217804968,[3320]
76561198217824319,[356420]
76561198217825920,[1765700]
76561198217829727,[94400]
76561198217839017,[431930]
76561198217840512,[940300]
76561198217840595,[2150660]
76561198217842777,[2462880]
76561198217850563,[723760]
76561198217854663,[2253470]
76561198217857205,[1289690]
76561198217868824,[2438680]
76561198217869001,[582960]
76561198217876276,[1269590]
76561198217876632,[583860]
76561198217879469,[366920]
76561198217888647,[718720]
76561198217892144,"[2888870, 1002590, 1240130, 1267810]"
76561198217894637,[1801110]
76561198217895804,[915380]
76561198217907533,[2273980]
76561198217911459,[3540]
76561198217913100,[2168650]
76561198217929953,[1587130]
76561198217937589,[967410]
76561198217937733,[321400]
76561198217938233,[2515020]
76561198217943197,[65800]
76561198217943911,[2794830]
76561198217946145,[1803220]
76561198217954319,[445140]
76561198217963289,[1778820]
76561198217972845,[898460]
76561198217979953,"[601930, 1246040]"
76561198217981567,[418530]
76561198217985843,[1142710]
76561198217987391,[731600]
76561198217997780,[546560]
76561198218009729,"[727510, 1202900, 2083180]"
76561198218017671,[2327580]
76561198218020176,[420290]
76561198218020421,[223710]
76561198218022356,[553420]
76561198218022591,[253710]
76561198218027383,[1559600]
76561198218035923,[382490]
76561198218041015,"[290000, 368570]"
76561198218042959,[2768430]
76561198218043979,[518580]
76561198218044296,[2678990]
76561198218054073,[1324340]
76561198218058087,[283580]
76561198218068436,[1504260]
76561198218069421,"[411570, 1838820]"
76561198218072373,"[622810, 932210, 997430, 1029080, 1290770, 1294750, 1574610, 1831020]"
76561198218072705,[303800]
76561198218076629,[620980]
76561198218078737,[1437480]
76561198218084931,[1202070]
76561198218087815,[2062690]
76561198218090681,[2077380]
76561198218092588,[346330]
76561198218093655,[1157390]
76561198218094865,"[326180, 373440, 380550, 466780, 521790]"
76561198218101111,[2067780]
76561198218102639,[623810]
76561198218111353,[2620]
76561198218137691,[1054490]
76561198218140003,[1326470]
76561198218141715,"[1511240, 1543290]"
76561198218145875,[2102520]
76561198218148305,[1007940]
76561198218154460,[385330]
76561198218156107,[466240]
76561198218159701,[1332720]
76561198218165623,[1786930]
76561198218166247,[1393910]
76561198218175811,[107410]
76561198218179503,[1029020]
76561198218179836,"[1455840, 1988550]"
76561198218183315,[953820]
76561198218184765,[2340870]
76561198218194449,[1992700]
76561198218196077,[622010]
76561198218204039,[465660]
76561198218214567,[1790600]
76561198218215071,[1339000]
76561198218224713,[706570]
76561198218226447,[747660]
76561198218231368,[638930]
76561198218235859,[397210]
76561198218239357,[1956560]
76561198218245081,[2457540]
76561198218249475,[1173820]
76561198218264801,[467820]
76561198218275264,[17740]
76561198218281008,[1778820]
76561198218281432,[405010]
76561198218282553,[1272320]
76561198218291339,[2486740]
76561198218297811,[2834600]
76561198218298812,"[407290, 1562240]"
76561198218312484,[1473350]
76561198218332781,[2921430]
76561198218333276,[388090]
76561198218348404,[631540]
76561198218357619,"[597180, 963000]"
76561198218365711,[701160]
76561198218368871,[3139270]
76561198218373020,[2201070]
76561198218374739,[1799730]
76561198218374832,[458520]
76561198218377145,[2253470]
76561198218378913,[17390]
76561198218380865,[1063420]
76561198218389619,[340270]
76561198218403684,[2525380]
76561198218408875,[2348830]
76561198218419119,[352580]
76561198218422345,[1766010]
76561198218433807,[1125510]
76561198218450548,[936790]
76561198218453341,[552770]
76561198218474471,"[109600, 356580, 676730, 1157260, 1411770, 1511690]"
76561198218482207,[289070]
76561198218482853,[323700]
76561198218484660,[489110]
76561198218490189,[2754380]
76561198218497673,[1363080]
76561198218503049,[669330]
76561198218508212,"[3361470, 205100]"
76561198218509719,[1227890]
76561198218515095,[2384310]
76561198218536705,[923420]
